SduBuffer:vector ExtClientServerExample.gnb.cellularNic.rlc.UmTxEntity Lcid: 1 (#0 - test-0-20250824-22:30:48-60671),
36.491,2566
36.491,2565
36.4914503918,2566
36.492,2565
36.492,2564
36.4925769858,2565
36.493,2564
36.4937458678,2565
36.494,2564
36.494,2563
36.495,2562
36.495,2561
36.496,2560
36.497,2559
36.497,2558
36.4973107888,2559
36.498,2558
36.498,2557
36.4983333388,2558
36.4987714698,2559
36.499,2558
36.4997352948,2559
36.5,2558
36.5,2557
36.5003214518,2558
36.5007004048,2559
36.501,2558
36.501,2557
36.5013347888,2558
36.5017131618,2559
36.5019886468,2560
36.502,2559
36.5025022298,2560
36.5028757548,2561
36.503,2560
36.503,2559
36.5033490388,2560
36.5037177948,2561
36.5039890478,2562
36.504,2561
36.504,2560
36.5044941688,2561
36.5048603798,2562
36.505,2561
36.5058728938,2562
36.506,2561
36.506,2560
36.5064818908,2561
36.5068659148,2562
36.507,2561
36.5073662798,2562
36.5077385408,2563
36.508,2562
36.508,2561
36.5082242828,2562
36.5085849988,2563
36.5088567258,2564
36.509,2563
36.509,2562
36.5093359708,2563
36.5097067608,2564
36.5099748498,2565
36.51,2564
36.5106809078,2565
36.511,2564
36.511,2563
36.5112374668,2564
36.5115472268,2565
36.5118838388,2566
36.512,2565
36.512,2564
36.5123985148,2565
36.5127840648,2566
36.513,2565
36.5133166078,2566
36.5136825558,2567
36.5139555968,2568
36.514,2567
36.514,2566
36.5144341788,2567
36.5148019368,2568
36.515,2567
36.515,2566
36.5153120568,2567
36.5156817528,2568
36.5159521898,2569
36.516,2568
36.517,2567
36.517,2566
36.5179147948,2567
36.518,2566
36.518,2565
36.5185272038,2566
36.5188951788,2567
36.519,2566
36.5194476008,2567
36.5198146798,2568
36.52,2567
36.52,2566
36.5202816648,2567
36.5206496298,2568
36.5209187868,2569
36.521,2568
36.521,2567
36.5217341248,2568
36.522,2567
36.5223716098,2568
36.5227343858,2569
36.523,2568
36.523,2567
36.5230025488,2568
36.5235214788,2569
36.5237976308,2570
36.524,2569
36.524,2568
36.5242855518,2569
36.5246575058,2570
36.5249278628,2571
36.525,2570
36.5254295058,2571
36.5257890768,2572
36.526,2571
36.526,2570
36.5263399078,2571
36.5266417108,2572
36.5269127448,2573
36.527,2572
36.528,2571
36.528,2570
36.5284459978,2571
36.5288433158,2572
36.529,2571
36.529,2570
36.5294129538,2571
36.5297764968,2572
36.53,2571
36.5302578558,2572
36.5306239258,2573
36.5308950118,2574
36.531,2573
36.531,2572
36.5313518368,2573
36.5317123178,2574
36.5319817048,2575
36.532,2574
36.532,2573
36.5327891408,2574
36.533,2573
36.5333834028,2574
36.5337472498,2575
36.534,2574
36.534,2573
36.5342381728,2574
36.5345337778,2575
36.5348044018,2576
36.535,2575
36.535,2574
36.5353032828,2575
36.5356799228,2576
36.5359573468,2577
36.536,2576
36.5364536088,2577
36.5368166848,2578
36.537,2577
36.537,2576
36.5373160688,2577
36.538,2576
36.538,2575
36.539,2574
36.5394260828,2575
36.5398219158,2576
36.54,2575
36.54,2574
36.5403130208,2575
36.5406823638,2576
36.5409569858,2577
36.541,2576
36.541,2575
36.5414508498,2576
36.5418162658,2577
36.542,2576
36.5422895708,2577
36.5426530148,2578
36.5429214888,2579
36.543,2578
36.543,2577
36.5436044428,2578
36.5439717048,2579
36.544,2578
36.5444685268,2579
36.5448342498,2580
36.545,2579
36.545,2578
36.5453482918,2579
36.546,2578
36.546,2577
36.547,2576
36.548,2575
36.548,2574
36.549,2573
36.549,2572
36.55,2571
36.5507853218,2572
36.551,2571
36.551,2570
36.5513718128,2571
36.5517488728,2572
36.552,2571
36.552,2570
36.5522238318,2571
36.5525307438,2572
36.5528105378,2573
36.553,2572
36.5533012648,2573
36.5536701378,2574
36.5539390178,2575
36.554,2574
36.554,2573
36.5547100318,2574
36.555,2573
36.555,2572
36.5552727988,2573
36.5555806078,2574
36.5559172378,2575
36.556,2574
36.5564222568,2575
36.5567183028,2576
36.5569939198,2577
36.557,2576
36.557,2575
36.5574735268,2576
36.5578461218,2577
36.558,2576
36.558,2575
36.5583306538,2576
36.5586976688,2577
36.5589691408,2578
36.559,2577
36.5594750648,2578
36.5598356568,2579
36.56,2578
36.56,2577
36.561,2576
36.561,2575
36.5616292048,2576
36.562,2575
36.5622998618,2576
36.5626793118,2577
36.5629535688,2578
36.563,2577
36.563,2576
36.5634310208,2577
36.5637934908,2578
36.564,2577
36.5642689618,2578
36.5646445558,2579
36.5649179208,2580
36.565,2579
36.565,2578
36.5657262098,2579
36.566,2578
36.566,2577
36.5662807018,2578
36.5665927408,2579
36.5669298778,2580
36.567,2579
36.5674286858,2580
36.5677373138,2581
36.568,2580
36.568,2579
36.5682243288,2580
36.5685893658,2581
36.5688602438,2582
36.569,2581
36.569,2580
36.5693483128,2581
36.5696344338,2582
36.57,2581
36.571,2580
36.571,2579
36.572,2578
36.572,2577
36.5723850708,2578
36.5727779598,2579
36.573,2578
36.5732883308,2579
36.5736596338,2580
36.5739346058,2581
36.574,2580
36.574,2579
36.5743933748,2580
36.5747551658,2581
36.575,2580
36.575,2579
36.5752289448,2580
36.5755796628,2581
36.5758418178,2582
36.576,2581
36.5765270948,2582
36.5768717358,2583
36.577,2582
36.577,2581
36.5773959498,2582
36.5776865608,2583
36.5779470558,2584
36.578,2583
36.578,2582
36.579,2581
36.58,2580
36.58,2579
36.581,2578
36.582,2577
36.582,2576
36.583,2575
36.583,2574
36.5833836278,2575
36.5837675428,2576
36.584,2575
36.5842745568,2576
36.5846513578,2577
36.5849241738,2578
36.585,2577
36.585,2576
36.5854069418,2577
36.5857636418,2578
36.586,2577
36.586,2576
36.5862362258,2577
36.5865834228,2578
36.5868422568,2579
36.587,2578
36.5876073368,2579
36.5879558518,2580
36.588,2579
36.588,2578
36.5884143288,2579
36.5887640218,2580
36.589,2579
36.589,2578
36.5892644568,2579
36.5896127708,2580
36.5898735398,2581
36.59,2580
36.5903608598,2581
36.591,2580
36.591,2579
36.592,2578
36.592,2577
36.593,2576
36.594,2575
36.594,2574
36.5944815818,2575
36.5948717898,2576
36.595,2575
36.595,2574
36.5954428138,2575
36.5958083808,2576
36.596,2575
36.5962922768,2576
36.5966511468,2577
36.5969222588,2578
36.597,2577
36.597,2576
36.5973879538,2577
36.5977480838,2578
36.598,2577
36.598,2576
36.5985333648,2577
36.5988999478,2578
36.599,2577
36.5994050658,2578
36.5997770368,2579
36.6,2578
36.6,2577
36.6003289768,2578
36.6006254508,2579
36.6008951738,2580
36.601,2579
36.6014027858,2580
36.6017669038,2581
36.602,2580
36.602,2579
36.603,2578
36.603,2577
36.604,2576
36.605,2575
36.605,2574
36.6055604238,2575
36.6059484558,2576
36.606,2575
36.606,2574
36.6064512128,2575
36.6068189838,2576
36.607,2575
36.6072975888,2576
36.6076548728,2577
36.6079176508,2578
36.608,2577
36.608,2576
36.6083615018,2577
36.6087075128,2578
36.6089743708,2579
36.609,2578
36.609,2577
36.6097459778,2578
36.61,2577
36.6103067638,2578
36.6106152578,2579
36.6109489598,2580
36.611,2579
36.611,2578
36.6114290048,2579
36.6117282518,2580
36.612,2579
36.612,2578
36.6120025488,2579
36.6125328278,2580
36.613,2579
36.614,2578
36.614,2577
36.615,2576
36.615,2575
36.616,2574
36.6167279108,2575
36.617,2574
36.617,2573
36.6173333268,2574
36.6177143338,2575
36.6179897488,2576
36.618,2575
36.6184668358,2576
36.6188348208,2577
36.619,2576
36.619,2575
36.6193083208,2576
36.6196768778,2577
36.6199467538,2578
36.62,2577
36.62,2576
36.6207220288,2577
36.621,2576
36.6213124008,2577
36.6216776838,2578
36.6219448108,2579
36.622,2578
36.622,2577
36.6224231148,2578
36.6227194978,2579
36.6229871938,2580
36.623,2579
36.623,2578
36.6234786398,2579
36.6238563708,2580
36.624,2579
36.6243472778,2580
36.6247102828,2581
36.625,2580
36.625,2579
36.626,2578
36.626,2577
36.627,2576
36.6273781668,2577
36.6277656498,2578
36.628,2577
36.628,2576
36.6282647068,2577
36.6286295688,2578
36.6288986068,2579
36.629,2578
36.629,2577
36.6293818308,2578
36.6297388538,2579
36.63,2578
36.6302288058,2579
36.6305896168,2580
36.6308508928,2581
36.631,2580
36.631,2579
36.6316135918,2580
36.6319744218,2581
36.632,2580
36.632,2579
36.6324792908,2580
36.6328410028,2581
36.633,2580
36.6333710628,2581
36.6337205178,2582
36.634,2581
36.634,2580
36.635,2579
36.636,2578
36.636,2577
36.637,2576
36.637,2575
36.638,2574
36.6385464908,2575
36.6389397378,2576
36.639,2575
36.639,2574
36.6394321088,2575
36.6397982778,2576
36.64,2575
36.64,2574
36.6402831508,2575
36.6406413878,2576
36.6409100848,2577
36.641,2576
36.6414000298,2577
36.6417520308,2578
36.642,2577
36.642,2576
36.6424501898,2577
36.6427973738,2578
36.643,2577
36.643,2576
36.6433313058,2577
36.6437249938,2578
36.644,2577
36.6442722038,2578
36.6446495758,2579
36.6449198938,2580
36.645,2579
36.645,2578
36.6454169098,2579
36.6457884498,2580
36.646,2579
36.646,2578
36.6462777408,2579
36.647,2578
36.648,2577
36.648,2576
36.649,2575
36.649,2574
36.6495256508,2575
36.6499058138,2576
36.65,2575
36.6504748668,2576
36.6508391808,2577
36.651,2576
36.651,2575
36.6513079108,2576
36.6516798888,2577
36.6519537318,2578
36.652,2577
36.652,2576
36.6524290068,2577
36.6527924328,2578
36.653,2577
36.6535641678,2578
36.6539074888,2579
36.654,2578
36.654,2577
36.6543597708,2578
36.6547073368,2579
36.6549648068,2580
36.655,2579
36.6554589578,2580
36.6558105798,2581
36.656,2580
36.656,2579
36.6562887578,2580
36.6566391358,2581
36.657,2580
36.657,2579
36.658,2578
36.659,2577
36.659,2576
36.66,2575
36.66,2574
36.6604906538,2575
36.6608799358,2576
36.661,2575
36.6614531288,2576
36.6618232028,2577
36.662,2576
36.662,2575
36.6622778158,2576
36.6626409328,2577
36.6629173088,2578
36.663,2577
36.663,2576
36.6634025848,2577
36.6637665658,2578
36.664,2577
36.6645526178,2578
36.6648963718,2579
36.665,2578
36.665,2577
36.6653697648,2578
36.6657318138,2579
36.666,2578
36.666,2577
36.6660007208,2578
36.6665404778,2579
36.6668948238,2580
36.667,2579
36.6673926768,2580
36.6677645608,2581
36.668,2580
36.668,2579
36.669,2578
36.669,2577
36.67,2576
36.671,2575
36.671,2574
36.6715894898,2575
36.6719732088,2576
36.672,2575
36.6724781888,2576
36.6728428928,2577
36.673,2576
36.673,2575
36.6733567658,2576
36.6737202108,2577
36.6739880448,2578
36.674,2577
36.674,2576
36.6744385248,2577
36.6748005168,2578
36.675,2577
36.6754862468,2578
36.6758286328,2579
36.676,2578
36.676,2577
36.6762826438,2578
36.6766290388,2579
36.6768903348,2580
36.677,2579
36.677,2578
36.6773902408,2579
36.6777376858,2580
36.678,2579
36.679,2578
36.679,2577
36.68,2576
36.68,2575
36.681,2574
36.682,2573
36.682,2572
36.6827119328,2573
36.683,2572
36.683,2571
36.6833426078,2572
36.6837242348,2573
36.684,2572
36.6842674378,2573
36.6845703568,2574
36.6848450638,2575
36.685,2574
36.685,2573
36.6853181078,2574
36.6856807218,2575
36.6859541618,2576
36.686,2575
36.686,2574
36.6867522598,2575
36.687,2574
36.6873224588,2575
36.6876452568,2576
36.6879856038,2577
36.688,2576
36.688,2575
36.6884674058,2576
36.6887658548,2577
36.689,2576
36.689,2575
36.6892674128,2576
36.6896134398,2577
36.6898729808,2578
36.69,2577
36.6903265298,2578
36.6906097058,2579
36.6908699788,2580
36.691,2579
36.691,2578
36.6913214268,2579
36.692,2578
36.693,2577
36.693,2576
36.6933760698,2577
36.6937634538,2578
36.694,2577
36.694,2576
36.6942490238,2577
36.6945511878,2578
36.6948207618,2579
36.695,2578
36.6952952258,2579
36.6956586518,2580
36.6959273128,2581
36.696,2580
36.696,2579
36.6963928918,2580
36.6967425008,2581
36.697,2580
36.697,2579
36.6975323808,2580
36.6978898418,2581
36.698,2580
36.6984100548,2581
36.6987812128,2582
36.699,2581
36.699,2580
36.6992752428,2581
36.7,2580
36.7,2579
36.701,2578
36.702,2577
36.702,2576
36.703,2575
36.703,2574
36.704,2573
36.7044255178,2574
36.7048158078,2575
36.705,2574
36.705,2573
36.7053049378,2574
36.7056709858,2575
36.7059427518,2576
36.706,2575
36.706,2574
36.7064208738,2575
36.7067902958,2576
36.707,2575
36.7072662808,2576
36.7076331348,2577
36.7079056218,2578
36.708,2577
36.708,2576
36.7085810768,2577
36.7089340538,2578
36.709,2577
36.7094302058,2578
36.7097986428,2579
36.71,2578
36.71,2577
36.7103058248,2578
36.7106694298,2579
36.7109441638,2580
36.711,2579
36.711,2578
36.7114144958,2579
36.7117766558,2580
36.712,2579
36.7122549658,2580
36.713,2579
36.713,2578
36.714,2577
36.714,2576
36.715,2575
36.7156127568,2576
36.716,2575
36.716,2574
36.7160009398,2575
36.7165188848,2576
36.7168772578,2577
36.717,2576
36.717,2575
36.7173751448,2576
36.7177441198,2577
36.718,2576
36.7182198288,2577
36.7185800268,2578
36.7188471238,2579
36.719,2578
36.719,2577
36.7196058038,2578
36.7199522588,2579
36.72,2578
36.72,2577
36.7204351468,2578
36.7207842798,2579
36.721,2578
36.7212925958,2579
36.7216381948,2580
36.7218978678,2581
36.722,2580
36.722,2579
36.7224027088,2580
36.7227508978,2581
36.723,2580
36.723,2579
36.724,2578
36.725,2577
36.725,2576
36.726,2575
36.7264808278,2576
36.7268674488,2577
36.727,2576
36.727,2575
36.7274370718,2576
36.7278131308,2577
36.728,2576
36.728,2575
36.7282871848,2576
36.7286487208,2577
36.7289179648,2578
36.729,2577
36.7293997538,2578
36.7297620968,2579
36.73,2578
36.73,2577
36.7305292908,2578
36.7308853338,2579
36.731,2578
36.731,2577
36.7313891048,2578
36.7317583298,2579
36.732,2578
36.7322950008,2579
36.7326546998,2580
36.7329251158,2581
36.733,2580
36.733,2579
36.7334115078,2580
36.7337738768,2581
36.734,2580
36.734,2579
36.735,2578
36.736,2577
36.736,2576
36.737,2575
36.737,2574
36.7374904968,2575
36.7378829798,2576
36.738,2575
36.7384552558,2576
36.7388222028,2577
36.739,2576
36.739,2575
36.7392908558,2576
36.7396503028,2577
36.7399188848,2578
36.74,2577
36.74,2576
36.7403894548,2577
36.7407520938,2578
36.741,2577
36.7414551068,2578
36.7418226258,2579
36.742,2578
36.742,2577
36.7422965168,2578
36.7426602938,2579
36.7429302668,2580
36.743,2579
36.743,2578
36.7434380678,2579
36.7437985868,2580
36.744,2579
36.745,2578
36.745,2577
36.746,2576
36.747,2575
36.747,2574
36.748,2573
36.748,2572
36.7485006798,2573
36.7488885768,2574
36.749,2573
36.7494702188,2574
36.7498330118,2575
36.75,2574
36.75,2573
36.7502902298,2574
36.7506418488,2575
36.7509032218,2576
36.751,2575
36.751,2574
36.7513645238,2575
36.7517114918,2576
36.7519696298,2577
36.752,2576
36.7527351618,2577
36.753,2576
36.753,2575
36.7532887348,2576
36.7535995658,2577
36.7539354228,2578
36.754,2577
36.754,2576
36.7544371688,2577
36.7547244758,2578
36.7549875818,2579
36.755,2578
36.7554722728,2579
36.756,2578
36.756,2577
36.757,2576
36.757,2575
36.758,2574
36.759,2573
36.759,2572
36.7595867768,2573
36.7599804618,2574
36.76,2573
36.76,2572
36.7604888888,2573
36.7608562048,2574
36.761,2573
36.7614135778,2574
36.7617894108,2575
36.762,2574
36.762,2573
36.7623041028,2574
36.7626686228,2575
36.7629428898,2576
36.763,2575
36.7637519938,2576
36.764,2575
36.764,2574
36.7643340788,2575
36.7646956358,2576
36.7649688058,2577
36.765,2576
36.765,2575
36.7654606668,2576
36.7657648698,2577
36.766,2576
36.7662575688,2577
36.7666314518,2578
36.7669016328,2579
36.767,2578
36.767,2577
36.7673528368,2578
36.768,2577
36.768,2576
36.769,2575
36.77,2574
36.77,2573
36.7708664118,2574
36.771,2573
36.771,2572
36.7715755648,2573
36.7719819488,2574
36.772,2573
36.7725617728,2574
36.7729353558,2575
36.773,2574
36.773,2573
36.7734089218,2574
36.7737785588,2575
36.774,2574
36.774,2573
36.7744799678,2574
36.7748361918,2575
36.775,2574
36.7753319828,2575
36.7757025918,2576
36.7759704588,2577
36.776,2576
36.776,2575
36.7764726758,2576
36.7768440788,2577
36.777,2576
36.777,2575
36.7773530488,2576
36.7777215918,2577
36.7779936298,2578
36.778,2577
36.7784783898,2578
36.7788365908,2579
36.779,2578
36.779,2577
36.78,2576
36.78,2575
36.7809829578,2576
36.781,2575
36.7816201848,2576
36.7819944738,2577
36.782,2576
36.782,2575
36.7825345218,2576
36.7828357498,2577
36.783,2576
36.7833121708,2577
36.7836760748,2578
36.7839433298,2579
36.784,2578
36.784,2577
36.7844054138,2578
36.7847100318,2579
36.7849898538,2580
36.785,2579
36.785,2578
36.7856744548,2579
36.786,2578
36.7862379148,2579
36.7865480268,2580
36.7868866988,2581
36.787,2580
36.787,2579
36.788,2578
36.788,2577
36.789,2576
36.79,2575
36.79,2574
36.791,2573
36.791,2572
36.792,2571
36.7927299068,2572
36.793,2571
36.793,2570
36.7933233048,2571
36.7937008168,2572
36.794,2571
36.794,2570
36.7942468038,2571
36.7945469808,2572
36.7948200028,2573
36.795,2572
36.7952979588,2573
36.7956620868,2574
36.7959306908,2575
36.796,2574
36.796,2573
36.7966933218,2574
36.797,2573
36.797,2572
36.7972752258,2573
36.7976419408,2574
36.7979105878,2575
36.798,2574
36.7984119408,2575
36.7987749248,2576
36.799,2575
36.799,2574
36.7992506628,2575
36.7996115948,2576
36.7998796128,2577
36.8,2576
36.8003667578,2577
36.8007112848,2578
36.8009751918,2579
36.801,2578
36.801,2577
36.802,2576
36.802,2575
36.803,2574
36.8033817808,2575
36.8037763878,2576
36.804,2575
36.804,2574
36.8042563138,2575
36.8046232498,2576
36.8048941998,2577
36.805,2576
36.805,2575
36.8053805648,2576
36.8057452858,2577
36.806,2576
36.8062164138,2577
36.8065663068,2578
36.8068270408,2579
36.807,2578
36.807,2577
36.8075879188,2578
36.8079352658,2579
36.808,2578
36.808,2577
36.8084124398,2578
36.8087607738,2579
36.809,2578
36.8092586328,2579
36.8096043568,2580
36.8098652338,2581
36.81,2580
36.81,2579
36.8103465938,2580
36.8106978678,2581
36.8109606598,2582
36.811,2581
36.811,2580
36.812,2579
36.813,2578
36.813,2577
36.814,2576
36.814,2575
36.8145658128,2576
36.8149498528,2577
36.815,2576
36.8154519678,2577
36.8158197248,2578
36.816,2577
36.816,2576
36.8162771428,2577
36.8166376928,2578
36.8169074978,2579
36.817,2578
36.8173953738,2579
36.8177598978,2580
36.818,2579
36.818,2578
36.8184514158,2579
36.8187926658,2580
36.819,2579
36.819,2578
36.8193026718,2579
36.8195988038,2580
36.8198670308,2581
36.82,2580
36.8203640538,2581
36.8207174738,2582
36.821,2581
36.821,2580
36.8213911128,2581
36.822,2580
36.822,2579
36.823,2578
36.824,2577
36.824,2576
36.825,2575
36.825,2574
36.8255351958,2575
36.8259311188,2576
36.826,2575
36.8265204388,2576
36.8268862908,2577
36.827,2576
36.827,2575
36.8273461318,2576
36.8277127578,2577
36.8279821378,2578
36.828,2577
36.828,2576
36.8284574378,2577
36.8288178868,2578
36.829,2577
36.8296329308,2578
36.8299999728,2579
36.83,2578
36.83,2577
36.8304812608,2578
36.8308561828,2579
36.831,2578
36.831,2577
36.8313675568,2578
36.8317320578,2579
36.832,2578
36.8320021768,2579
36.8325280168,2580
36.8328733198,2581
36.833,2580
36.833,2579
36.834,2578
36.834,2577
36.835,2576
36.836,2575
36.836,2574
36.8365500618,2575
36.8369355478,2576
36.837,2575
36.8374477148,2576
36.8378221108,2577
36.838,2576
36.838,2575
36.8383088288,2576
36.8386771528,2577
36.8389471828,2578
36.839,2577
36.839,2576
36.8394021488,2577
36.8397629678,2578
36.84,2577
36.8405480428,2578
36.8408908978,2579
36.841,2578
36.841,2577
36.8413805218,2578
36.8417487798,2579
36.842,2578
36.842,2577
36.8423243208,2578
36.8426876438,2579
36.8429564828,2580
36.843,2579
36.8434546338,2580
36.8438152388,2581
36.844,2580
36.844,2579
36.845,2578
36.845,2577
36.846,2576
36.847,2575
36.847,2574
36.8476836108,2575
36.848,2574
36.848,2573
36.8482983308,2574
36.8486694148,2575
36.8489448388,2576
36.849,2575
36.8494287218,2576
36.8497941618,2577
36.85,2576
36.85,2575
36.8502543968,2576
36.8506241158,2577
36.8508955228,2578
36.851,2577
36.851,2576
36.8516879008,2577
36.852,2576
36.8522555738,2577
36.8526321298,2578
36.8529046858,2579
36.853,2578
36.853,2577
36.8533935838,2578
36.8536923078,2579
36.8539616558,2580
36.854,2579
36.8544499108,2580
36.8548123888,2581
36.855,2580
36.855,2579
36.8552977928,2580
36.8556420498,2581
36.856,2580
36.856,2579
36.857,2578
36.858,2577
36.858,2576
36.8585306728,2577
36.8589040238,2578
36.859,2577
36.859,2576
36.8594110298,2577
36.8597858928,2578
36.86,2577
36.8602663408,2578
36.8606283478,2579
36.8608981538,2580
36.861,2579
36.861,2578
36.8613631408,2579
36.8617307308,2580
36.8619969028,2581
36.862,2580
36.862,2579
36.8627647168,2580
36.863,2579
36.8633307508,2580
36.8636412158,2581
36.8639775278,2582
36.864,2581
36.864,2580
36.8644618378,2581
36.8647599698,2582
36.865,2581
36.865,2580
36.8652586078,2581
36.8656136788,2582
36.866,2581
36.867,2580
36.867,2579
36.868,2578
36.868,2577
36.869,2576
36.8693319188,2577
36.8697238248,2578
36.87,2577
36.87,2576
36.8702664848,2577
36.8706322308,2578
36.8709061118,2579
36.871,2578
36.871,2577
36.8713864648,2578
36.8717529848,2579
36.872,2578
36.8722336038,2579
36.8725982358,2580
36.8728666758,2581
36.873,2580
36.873,2579
36.8736469878,2580
36.874,2579
36.8740002058,2580
36.8745246738,2581
36.8748687538,2582
36.875,2581
36.875,2580
36.8753853748,2581
36.8757475528,2582
